t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
92000,98629,23.05,-0.01,0.01,1.00,0
92040,98640,22.98,-0.01,0.01,1.02,0
92080,98651,22.99,0.01,0.00,1.00,0
92120,98657,23.03,-0.00,-0.01,1.00,0
92160,98668,22.95,0.00,0.00,1.00,0
92200,98676,22.98,0.02,-0.00,0.99,0
92240,98683,23.03,-0.01,-0.01,1.01,0
92280,98687,23.01,-0.00,-0.00,0.99,0
92320,98703,23.02,-0.00,0.00,1.00,0
92360,98717,23.05,-0.01,-0.00,1.00,0
92400,98725,22.95,0.01,-0.00,1.02,0
92440,98734,22.98,0.00,-0.00,0.99,0
92480,98738,22.99,0.01,0.00,1.02,0
92520,98752,22.99,0.02,0.01,0.97,0
92560,98760,23.01,-0.00,0.00,0.98,0
92600,98769,22.95,0.01,-0.02,0.98,0
92640,98772,22.97,-0.00,-0.00,0.97,0
92680,98790,22.98,-0.00,0.01,1.01,0
92720,98795,22.99,-0.00,0.01,0.99,0
92760,98805,23.01,0.01,-0.00,1.02,0
92800,98818,22.91,0.01,-0.01,1.02,0
92840,98818,23.02,-0.02,0.01,1.00,0
92880,98833,22.98,0.00,-0.00,1.01,0
92920,98842,22.84,0.00,-0.01,0.99,0
92960,98854,22.97,0.00,0.00,1.01,0
93000,98860,22.99,0.00,-0.01,0.99,0
93040,98863,23.04,-0.00,-0.00,0.98,0
93080,98876,23.05,0.01,0.01,1.03,0
93120,98888,22.92,-0.02,-0.01,0.99,0
93160,98897,23.02,0.00,-0.00,0.98,0
93200,98904,22.94,0.01,0.01,0.98,0
93240,98911,22.97,-0.01,-0.01,1.03,0
93280,98922,23.07,0.00,-0.01,0.99,0
93320,98927,23.06,0.00,-0.02,1.02,0
93360,98927,23.01,-0.01,-0.00,1.01,0
93400,98938,23.06,-0.01,-0.01,0.99,0
93440,98956,23.02,0.00,-0.01,0.98,0
93480,98958,22.95,-0.02,0.01,1.00,0
93520,98969,23.02,-0.01,-0.02,0.98,0
93560,98973,23.02,0.00,-0.01,1.01,0
93600,98984,23.08,-0.00,-0.01,1.03,0
93640,98988,22.92,0.00,-0.01,1.00,0
93680,99004,22.97,-0.01,-0.00,1.00,0
93680,99004,22.97,-0.01,-0.00,1.00,0
93720,99010,22.97,0.01,0.00,0.99,0
93760,99020,22.97,-0.02,0.00,1.00,0
93760,99020,22.97,-0.02,0.00,1.00,0
93800,99022,23.07,-0.02,-0.01,0.97,0
93840,99029,23.03,-0.00,0.01,0.96,0
93880,99043,23.11,-0.00,-0.02,0.98,0
93920,99051,23.01,0.02,0.00,1.03,0
93960,99060,23.05,0.02,-0.00,1.01,0
94000,99067,22.96,0.00,0.01,1.01,0
94040,99075,23.01,0.01,0.02,1.04,0
94080,99085,22.97,0.00,0.01,0.99,0
94120,99084,22.98,-0.01,-0.01,1.01,0
94160,99092,23.06,0.00,0.01,1.00,0
94200,99101,22.97,-0.00,-0.00,1.00,0
94240,99112,22.96,-0.01,0.00,0.97,0
94280,99122,22.92,0.00,-0.01,0.97,0
94320,99129,22.98,0.01,-0.00,1.01,0
94360,99126,22.96,-0.01,0.01,1.00,0
94400,99147,22.93,-0.01,0.00,0.99,0
94440,99151,23.04,0.00,-0.00,1.00,0
94480,99157,23.01,-0.00,0.02,1.01,0
94520,99166,23.02,0.00,0.02,0.99,0
94560,99177,23.05,-0.00,0.01,0.98,0
94600,99181,23.08,-0.00,0.00,0.99,0
94640,99191,23.03,0.01,0.01,1.00,0
94680,99195,23.08,0.00,0.00,0.99,0
94720,99211,22.99,0.01,0.00,1.00,0
94760,99216,23.01,-0.02,-0.01,1.00,0
94800,99221,22.98,-0.02,-0.00,1.00,0
94840,99226,22.90,0.02,-0.01,0.99,0
94880,99234,23.00,-0.00,0.01,0.99,0
94920,99242,22.95,-0.01,-0.02,1.00,0
94960,99251,22.99,0.00,0.01,1.00,0
95000,99251,23.06,-0.00,-0.01,1.00,0
95040,99258,23.07,0.00,-0.01,1.02,0
95080,99273,23.08,0.01,0.00,0.98,0
95120,99278,23.03,0.00,0.00,1.02,0
95160,99278,23.04,0.01,-0.00,1.02,0
95200,99287,22.98,0.01,0.01,1.02,0
95240,99297,23.01,-0.00,0.02,0.98,0
95280,99304,23.09,0.00,0.00,1.00,0
95320,99317,22.90,-0.00,0.00,1.01,0
95360,99319,22.99,0.01,0.00,1.01,0
95400,99322,23.01,-0.00,-0.00,1.01,0
95440,99331,23.06,-0.01,0.00,1.00,0
95480,99345,22.90,-0.01,-0.01,0.98,0
95520,99345,22.96,-0.01,-0.00,1.00,0
95560,99358,22.96,0.00,0.02,1.00,0
95600,99362,23.03,-0.00,-0.01,1.01,0
95640,99371,22.98,-0.00,-0.01,1.01,0
95680,99377,22.97,0.01,0.01,0.99,0
95720,99383,22.95,-0.00,-0.02,0.99,0
95760,99387,22.93,-0.00,-0.00,0.98,0
95800,99392,23.01,0.01,0.00,1.00,0
95840,99401,22.95,0.01,-0.02,0.99,0
95880,99408,22.98,0.01,0.00,1.00,0
95920,99416,22.98,-0.03,0.01,0.99,0
95960,99421,23.04,-0.01,0.00,1.00,0
96000,99428,23.10,0.00,0.00,0.99,0
96040,99437,23.08,-0.01,-0.01,0.99,0
96080,99444,23.08,-0.00,0.01,1.01,0
96120,99445,23.03,-0.00,-0.01,1.00,0
96160,99453,22.97,0.00,0.00,1.01,0
96200,99460,22.94,-0.00,-0.03,1.02,0
96240,99463,23.01,-0.00,0.02,0.99,0
96280,99479,22.98,0.00,-0.01,1.02,0
96320,99479,23.03,0.01,0.00,0.99,0
96360,99488,22.97,0.00,-0.01,0.99,0
96400,99488,23.00,0.00,-0.02,0.99,0
96440,99499,23.04,0.00,0.01,1.00,0
96480,99503,22.98,-0.01,-0.01,1.01,0
96520,99513,23.05,-0.00,0.01,0.98,0
96560,99516,22.97,0.00,0.00,1.00,0
96600,99527,23.03,-0.00,-0.01,0.96,0
96640,99534,22.96,0.00,-0.01,1.01,0
96680,99538,22.98,-0.00,0.00,1.02,0
96720,99543,23.05,0.01,-0.01,1.00,0
96760,99548,22.98,0.00,-0.00,1.00,0
96800,99556,23.06,-0.00,-0.00,1.00,0
96840,99560,23.03,-0.01,-0.00,1.02,0
96880,99571,23.04,-0.00,0.01,0.99,0
96920,99573,23.01,0.02,-0.00,1.00,0
96960,99582,23.04,0.01,-0.00,0.99,0
97000,99588,22.97,-0.00,-0.00,1.00,0
97040,99599,23.00,0.01,0.00,0.96,0
97080,99599,23.00,0.01,-0.01,1.00,0
97120,99603,22.95,0.02,0.01,0.99,0
97160,99610,22.92,0.00,-0.00,1.02,0
97200,99613,23.09,-0.00,0.01,1.01,0
97240,99624,23.00,0.01,-0.01,1.01,0
97280,99626,22.90,0.00,-0.01,0.99,0
97320,99632,22.92,0.01,-0.01,1.01,0
97360,99646,22.99,-0.00,-0.01,1.01,0
97400,99651,22.97,-0.00,0.00,1.01,0
97440,99653,23.07,0.00,0.00,0.98,0
97480,99656,22.97,0.02,0.01,1.01,0
97520,99665,22.98,-0.01,-0.00,0.99,0
97560,99671,23.03,0.01,0.01,1.00,0
97600,99673,22.99,0.00,-0.00,1.03,0
97640,99683,22.99,0.02,-0.00,1.00,0
97680,99692,23.04,0.01,0.01,1.00,0
97720,99688,22.93,0.01,-0.00,1.01,0
97760,99699,22.96,-0.02,-0.00,1.01,0
97800,99705,23.01,-0.00,0.01,0.99,0
97840,99710,22.97,0.00,-0.01,1.03,0
97880,99715,23.01,0.01,-0.01,0.98,0
97920,99720,22.98,0.01,0.01,1.00,0
97960,99725,22.99,0.01,0.01,1.00,0
98000,99736,23.03,-0.01,0.01,1.00,0
98040,99734,23.04,0.00,0.01,1.01,0
98080,99740,23.02,0.02,0.01,1.01,0
98120,99752,22.98,-0.00,-0.01,1.02,0
98160,99757,23.04,0.02,-0.01,1.00,0
98200,99752,23.05,0.01,0.02,1.01,0
98240,99767,23.02,0.01,0.01,1.00,0
98280,99773,23.02,-0.01,0.00,0.99,0
98320,99768,22.98,0.00,-0.00,1.01,0
98360,99781,23.02,-0.02,-0.02,1.00,0
98400,99784,23.05,0.00,-0.01,1.01,0
98440,99792,22.99,-0.02,-0.01,1.00,0
98480,99796,23.04,-0.00,-0.00,1.00,0
98520,99805,22.95,-0.02,0.00,0.99,0
98560,99804,22.93,-0.00,0.01,1.01,0
98600,99808,22.87,0.01,0.01,1.02,0
98640,99815,23.07,0.00,-0.02,0.99,0
98680,99821,23.01,0.01,-0.00,1.02,0
98720,99822,22.99,0.01,-0.00,1.02,0
98760,99833,22.97,-0.00,0.00,0.97,0
98800,99840,22.96,-0.00,-0.01,1.01,0
98840,99839,23.01,-0.01,0.01,1.02,0
98880,99850,23.00,0.01,-0.01,1.00,0
98920,99852,23.00,0.01,-0.03,0.99,0
98960,99854,22.90,0.01,0.02,0.98,0
99000,99860,22.98,-0.00,0.01,0.99,0
99040,99870,22.92,-0.00,0.02,1.01,0
99080,99875,23.00,0.01,0.01,1.00,0
99120,99873,23.08,-0.02,-0.01,0.99,0
99160,99884,22.97,0.00,0.00,0.99,0
99200,99886,23.00,0.00,-0.00,0.98,0
99240,99897,22.99,0.01,-0.02,1.00,0
99560,99931,22.93,0.01,0.01,1.02,0
99600,99935,23.03,-0.00,-0.01,1.01,0
99640,99943,22.99,0.00,-0.01,1.02,0
99680,99946,23.07,0.01,-0.01,0.99,0
99720,99945,23.04,0.00,-0.02,1.00,0
99760,99957,22.96,0.01,0.02,0.99,0
99800,99963,22.93,-0.00,0.01,1.01,0
99840,99969,23.00,0.00,0.01,1.00,0
99880,99974,22.94,0.02,-0.00,0.96,0
99920,99977,23.03,-0.02,-0.01,1.01,0
99960,99981,22.99,0.01,0.01,0.97,0
100000,99990,22.97,0.01,0.00,1.00,0
100040,99993,23.01,-0.01,-0.01,1.00,0
100080,99990,23.04,0.01,0.01,1.02,0
100120,99999,23.09,0.00,-0.00,0.99,0
100160,99997,22.88,-0.00,-0.00,0.98,0
100200,100007,22.96,-0.01,-0.02,1.00,0
100240,100013,23.03,0.00,-0.01,0.98,0
100280,100009,22.94,0.01,-0.02,1.03,0
100320,100017,22.94,-0.00,0.01,0.98,0
100360,100026,23.03,-0.02,0.00,1.02,0
100400,100028,22.97,-0.00,0.01,1.01,0
100440,100041,23.00,0.01,-0.00,0.98,0
100480,100036,23.03,0.00,-0.01,0.97,0
100520,100047,22.98,0.01,-0.00,0.98,0
100560,100040,22.99,-0.01,0.04,1.03,0
100600,100055,22.94,0.01,-0.00,1.00,0
100640,100053,22.91,0.01,0.00,1.02,0
100680,100054,23.09,-0.01,-0.00,1.02,0
100720,100058,22.99,0.00,-0.02,1.00,0
100760,100068,23.03,-0.00,-0.01,0.99,0
100800,100070,22.96,-0.00,-0.01,0.99,0
100840,100072,23.03,-0.00,-0.02,1.01,0
100880,100079,23.04,0.01,-0.00,1.01,0
100920,100084,22.93,0.01,0.01,1.00,0
100960,100085,23.04,-0.01,0.01,1.00,0
101000,100089,22.86,0.01,-0.00,1.00,0
101040,100093,22.92,0.00,-0.01,0.99,0
101080,100105,22.97,-0.01,-0.01,0.95,0
101120,100107,22.96,-0.01,-0.01,0.99,0
101160,100113,22.99,-0.02,0.00,0.99,0
101200,100116,22.99,-0.01,0.00,1.01,0
101240,100117,23.12,0.01,0.01,1.03,0
101280,100121,22.94,0.00,-0.01,1.02,0
101320,100131,23.01,0.02,-0.00,1.00,0
101360,100135,23.03,-0.00,-0.00,1.02,0
101400,100133,22.98,0.01,-0.01,0.99,0
101440,100134,22.91,-0.00,-0.01,1.00,0
101480,100147,22.90,-0.01,0.02,0.98,0
101520,100144,23.06,0.02,0.01,1.01,0
101560,100154,23.06,-0.01,0.01,0.98,0
101600,100154,22.94,0.00,-0.02,1.00,0
101640,100164,23.06,0.01,0.01,1.01,0
101680,100160,23.05,-0.00,0.00,0.96,0
101720,100161,22.99,0.00,-0.01,1.00,0
101760,100166,23.03,0.01,0.00,1.00,0
101800,100177,23.03,-0.01,-0.00,0.97,0
101840,100169,22.98,0.01,0.00,1.00,0
101880,100177,23.09,0.01,-0.00,1.00,0
101880,100177,23.09,0.01,-0.00,1.00,0
101920,100184,22.92,0.02,0.00,1.01,0
101960,100190,22.96,0.00,-0.02,1.01,0
102000,100190,23.00,-0.00,0.00,1.02,0
102040,100196,23.00,0.01,-0.01,0.97,0
102080,100201,22.97,-0.01,-0.00,1.02,0
102120,100205,23.02,0.01,0.02,1.01,0
102160,100206,22.90,0.00,-0.00,0.99,0
102200,100205,22.99,0.01,0.01,0.99,0
102240,100217,23.01,-0.02,0.00,0.98,0
102280,100227,22.99,-0.01,0.01,0.99,0
102320,100227,22.85,-0.01,0.00,0.99,0
102360,100228,23.06,0.01,-0.01,1.01,0
102400,100227,23.00,0.00,-0.00,1.01,0
102440,100236,23.00,0.00,-0.02,1.01,0
102480,100239,23.06,0.00,0.01,1.01,0
102520,100246,22.95,-0.00,0.01,1.00,0
102560,100249,23.00,-0.00,0.00,1.04,0
102600,100254,23.01,-0.00,0.01,1.00,0
102640,100250,23.01,-0.01,0.00,0.99,0
102680,100259,22.93,0.01,-0.02,1.00,0
102720,100261,22.98,0.00,0.01,1.01,0
102760,100262,22.95,-0.00,-0.01,0.99,0
102800,100264,23.01,-0.01,0.00,1.01,0
102840,100270,23.05,-0.01,0.01,0.99,0
102880,100270,22.94,0.01,0.01,0.99,0
102920,100281,22.97,0.00,0.01,0.97,0
102960,100287,22.92,-0.00,0.01,1.04,0
103000,100279,23.07,0.00,-0.01,1.00,0
103040,100285,22.97,0.01,0.00,1.01,0
103080,100289,22.96,0.01,-0.00,1.00,0
103120,100295,22.97,-0.01,-0.00,0.99,0
103160,100301,23.02,0.02,0.01,1.00,0
103200,100306,23.04,-0.00,-0.01,1.03,0
103240,100303,23.00,-0.00,-0.00,1.01,0
103280,100307,22.95,-0.01,0.02,0.99,0
103320,100310,22.96,0.01,-0.01,0.98,0
103360,100317,23.09,0.01,-0.00,1.01,0
103400,100315,22.99,-0.00,0.01,0.98,0
103440,100325,22.99,0.00,0.00,1.01,0
103480,100334,22.98,0.02,-0.02,0.99,0
103520,100340,23.09,-0.02,0.01,1.00,0
103560,100328,22.98,0.00,0.01,1.00,0
103600,100337,22.94,0.00,0.00,0.99,0
103640,100338,23.10,0.00,0.01,0.98,0
103680,100344,23.05,-0.00,-0.01,0.98,0
103720,100349,23.00,-0.00,-0.01,0.96,0
103760,100355,23.03,0.01,-0.01,1.02,0
103800,100351,23.10,0.01,-0.00,0.99,0
103840,100355,22.86,0.03,-0.00,1.00,0
103880,100364,23.05,0.00,0.00,1.01,0
103920,100366,23.06,0.01,0.00,1.01,0
103960,100363,23.02,-0.01,-0.00,0.99,0
104000,100370,23.08,-0.02,0.00,1.02,0
104040,100375,22.99,0.01,0.01,1.01,0
104080,100380,22.92,0.00,-0.02,0.98,0
104120,100379,22.98,0.01,0.00,1.01,0
104160,100384,22.99,-0.01,0.00,0.97,0
104200,100390,23.00,0.02,-0.01,0.98,0
104240,100394,23.03,-0.01,0.00,1.00,0
104280,100389,23.05,0.01,0.01,1.00,0
104320,100397,23.00,-0.01,0.02,1.01,0
104360,100400,23.05,0.00,0.01,1.00,0
104400,100397,22.95,0.00,0.00,1.01,0
104440,100403,22.96,-0.00,0.01,1.01,0
104480,100411,23.04,0.01,-0.01,1.01,0
104520,100405,22.93,0.02,0.00,1.00,0
104560,100418,22.99,0.00,0.02,1.01,0
104600,100413,23.12,0.01,0.01,1.00,0
104640,100421,22.96,-0.01,0.01,1.02,0
104680,100418,22.96,0.01,0.00,1.00,0
104720,100427,23.00,-0.02,-0.01,1.00,0
104760,100424,23.02,0.01,-0.00,0.98,0
104800,100429,23.00,-0.00,-0.00,1.00,0
104840,100432,23.02,-0.00,-0.00,1.00,0
104880,100439,23.05,-0.02,-0.01,0.97,0
104920,100440,23.04,0.01,0.02,0.97,0
104960,100442,22.94,-0.01,0.00,0.99,0
105000,100447,22.86,0.02,-0.01,0.99,0
105040,100450,22.97,0.00,0.01,1.01,0
105080,100454,23.02,-0.01,-0.00,1.00,0
105120,100457,23.03,0.00,0.01,0.99,0
105160,100461,23.03,-0.01,-0.00,1.03,0
105200,100457,23.01,-0.00,0.00,1.03,0
105240,100466,22.99,0.02,0.01,1.00,0
105280,100464,23.02,-0.01,-0.00,0.99,0
105320,100463,22.96,0.01,-0.01,0.99,0
105360,100468,23.06,0.01,-0.03,1.00,0
105400,100476,22.95,-0.00,-0.00,0.99,0
105440,100479,23.04,-0.00,0.01,1.03,0
105480,100484,22.97,-0.01,0.00,1.02,0
105520,100482,22.92,-0.01,-0.00,1.00,0
105560,100489,23.03,-0.00,-0.00,1.00,0
105600,100486,22.97,-0.00,0.01,0.98,0
105640,100495,22.96,-0.03,-0.02,1.00,0
105680,100498,23.02,-0.02,0.01,1.00,0
105720,100496,23.03,0.01,0.01,0.98,0
105760,100497,23.03,-0.00,-0.01,1.00,0
105800,100501,23.06,0.01,0.01,1.00,0
105840,100509,23.05,-0.01,0.00,1.03,0
105880,100507,22.93,-0.00,0.00,0.99,0
105920,100517,23.03,0.00,-0.00,1.00,0
105960,100511,23.01,0.01,-0.02,0.97,0
106000,100513,23.01,0.01,-0.01,1.00,0
106040,100519,23.04,-0.01,-0.00,1.00,0
106080,100521,22.98,0.01,0.01,0.98,0
106120,100521,23.08,-0.01,0.00,1.01,0
106160,100514,22.94,-0.01,-0.01,1.02,0
106200,100529,22.96,-0.00,0.00,0.99,0
106240,100529,22.96,0.01,0.00,0.98,0
106280,100536,22.99,-0.00,-0.01,0.99,0
106320,100537,22.97,0.00,0.02,0.98,0
106360,100534,22.93,-0.01,0.01,1.00,0
106400,100540,22.95,-0.00,0.01,0.98,0
106440,100546,23.03,0.00,0.00,1.00,0
106480,100555,23.00,0.01,-0.01,0.99,0
106520,100552,23.02,0.01,0.01,1.00,0
106560,100556,22.90,-0.01,-0.02,0.99,0
106600,100557,22.99,-0.00,-0.01,1.00,0
106640,100556,23.13,-0.00,0.01,1.02,0
106680,100557,23.03,-0.01,0.02,1.01,0
106720,100563,22.97,-0.01,0.00,0.97,0
106760,100564,23.00,-0.01,0.01,0.98,0
106800,100564,22.98,0.01,0.00,0.96,0
106840,100568,22.93,0.00,-0.01,0.99,0
106880,100577,23.02,0.01,-0.01,1.02,0
106920,100575,23.01,0.01,-0.01,0.99,0
106960,100585,23.04,-0.00,0.01,1.01,0
107000,100585,23.03,-0.01,0.01,1.00,0
107040,100586,22.93,0.01,0.01,0.99,0
107080,100584,22.99,-0.02,-0.01,1.00,0
107120,100588,22.94,-0.01,-0.01,1.01,0
107160,100590,22.90,-0.01,0.01,1.02,0
107200,100592,22.95,0.01,-0.01,1.01,0
107240,100594,22.98,-0.01,0.00,1.00,0
107280,100600,23.02,0.01,-0.01,0.98,0
107320,100596,23.05,0.01,-0.00,1.01,0
107360,100602,22.94,-0.00,0.01,1.01,0
107400,100607,23.02,-0.00,-0.00,1.02,0
107440,100608,23.11,-0.00,0.00,1.02,0
107480,100610,22.95,0.01,0.00,1.00,0
107520,100605,22.93,0.02,0.00,0.99,0
107560,100614,23.08,0.02,0.01,1.00,0
107600,100612,23.01,-0.01,-0.01,0.99,0
107640,100613,23.09,0.01,-0.00,0.98,0
107680,100623,23.01,0.00,-0.00,1.02,0
107720,100621,22.99,0.01,0.01,0.99,0
107760,100625,23.06,0.01,-0.00,1.01,0
107800,100624,22.92,0.01,-0.00,0.99,0
107840,100628,22.98,-0.00,-0.00,1.00,0
107880,100625,22.96,0.00,0.01,1.00,0
107920,100635,23.00,-0.00,-0.01,0.99,0
107960,100638,23.13,-0.01,0.00,1.01,0
108000,100638,23.05,-0.02,0.01,1.00,0
108040,100638,23.03,0.01,-0.01,1.01,0
108080,100647,23.01,0.01,-0.01,0.99,0
108120,100651,22.98,-0.00,-0.00,1.00,0
108160,100645,23.03,0.02,-0.01,1.01,0
108200,100646,22.96,-0.01,0.00,1.00,0
108240,100652,23.12,0.01,-0.01,1.00,0
108280,100650,23.02,-0.01,-0.01,1.00,0
108320,100656,22.99,-0.00,0.01,1.01,0
108360,100661,23.02,-0.00,0.01,1.02,0
108400,100660,23.01,-0.01,0.02,0.98,0
108440,100665,23.02,0.01,-0.00,1.00,0
108480,100664,22.99,0.01,-0.00,1.01,0
108520,100659,22.99,0.01,0.01,0.99,0
108560,100672,22.94,0.00,0.01,0.98,0
108600,100671,23.00,-0.01,-0.00,1.01,0
108640,100675,22.95,0.01,0.02,1.02,0
108680,100678,22.97,-0.01,-0.01,1.00,0
108720,100679,23.02,-0.00,-0.01,1.00,0
108760,100681,23.02,-0.01,-0.01,1.00,0
108800,100674,22.90,0.00,0.01,1.01,0
108840,100685,22.99,0.01,-0.00,1.01,0
108880,100691,23.06,-0.00,0.02,0.99,0
108920,100683,22.95,-0.01,-0.00,0.99,0
108960,100688,22.95,0.01,0.01,0.99,0
109000,100692,22.98,0.02,0.01,0.98,0
109040,100692,23.00,0.00,-0.01,0.99,0
109080,100702,22.94,0.01,0.01,1.00,0
109120,100696,22.94,-0.00,0.01,0.97,0
109160,100694,23.02,-0.01,0.02,0.99,0
109200,100706,23.15,0.01,-0.00,0.96,0
109240,100702,23.01,-0.00,0.01,0.96,0
109280,100709,23.01,0.01,0.03,0.99,0
109320,100710,22.97,-0.00,0.00,1.00,0
109360,100712,23.02,0.01,-0.02,1.01,0
109400,100716,22.91,0.01,0.01,1.02,0
109440,100710,23.01,0.01,-0.00,1.00,0
109480,100719,22.97,0.01,-0.01,0.99,0
109520,100721,22.97,0.01,-0.01,1.01,0
109560,100718,23.06,-0.00,0.00,0.99,0
109600,100718,22.98,0.00,-0.00,0.98,0
109640,100717,22.99,-0.01,-0.01,1.03,0
109680,100733,23.11,-0.01,-0.00,1.00,0
109720,100725,23.01,0.01,-0.00,1.00,0
109760,100730,23.02,0.01,-0.01,0.99,0
109800,100729,22.91,0.00,0.01,1.00,0
109840,100731,23.08,-0.01,0.01,1.01,0
109880,100735,22.99,-0.01,0.01,0.98,0
109920,100736,23.06,-0.01,-0.01,0.97,0
109960,100738,23.00,-0.02,0.02,1.00,0
110000,100738,23.09,0.01,0.00,1.00,0
110040,100737,23.02,-0.01,-0.02,0.99,0
110080,100736,23.05,0.01,0.01,1.00,0
110120,100748,23.11,-0.02,0.01,1.01,0
110160,100749,23.02,0.01,-0.00,1.00,0
110200,100749,23.01,0.01,0.00,1.01,0
110240,100750,23.03,0.01,0.00,0.98,0
110280,100750,2
